Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80258,736,113,849,78818,25604,1421,3438,0,1,1,0,0,1,3
Tarapacá,114793,1041,99,1140,113109,30115,934,10389,0,1,1,0,0,1,1
Antofagasta,186402,1652,189,1841,183522,34122,2465,6819,1,2,1,0,1,0,3
Atacama,120840,600,98,698,119597,54006,1959,1741,0,1,0,1,0,1,5
Coquimbo,214351,1646,240,1886,211255,65617,2447,9400,0,0,0,0,0,0,1
Valparaíso,504583,5255,1013,6268,494957,154904,3754,50212,0,3,1,0,2,1,4
Metropolitana,2006160,24835,4549,29384,1964040,422167,31561,161611,0,5,2,1,2,2,17
O’Higgins,227153,2261,433,2694,223026,73920,1684,14808,0,0,0,0,0,0,0
Maule,352410,2826,416,3242,346652,112971,4776,10639,0,0,0,0,0,0,0
Ñuble,162153,1124,160,1284,159597,57979,2082,10180,0,3,3,0,0,3,2
Biobío,519602,4091,567,4658,511404,128228,4873,35888,0,2,1,0,1,0,2
Araucanía,297808,2366,471,2837,292651,59922,4734,11315,0,1,1,0,0,1,0
Los Ríos,150124,1189,211,1400,147510,47563,1911,6034,0,2,0,0,2,0,3
Los Lagos,245568,2209,269,2478,241120,40221,4480,16327,0,0,0,0,0,0,0
Aysén,37346,195,24,219,36914,14904,2686,1794,0,0,0,0,0,0,0
Magallanes,68820,649,57,706,67465,12435,3152,3288,0,0,0,0,0,0,0
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288413,52675,8910,61585,5191678,1334678,74919,353883,1,21,11,2,8,10,41
