Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80324,736,113,849,78848,25657,1425,3438,0,3,3,0,0,3,3
Tarapacá,114882,1041,99,1140,113157,30187,935,10389,0,8,6,1,1,6,12
Antofagasta,186463,1654,189,1843,183503,34151,2467,6818,0,5,5,0,0,4,9
Atacama,120871,600,98,698,119591,54029,1964,1742,1,0,0,0,0,0,1
Coquimbo,214406,1647,240,1887,211212,65653,2450,9400,0,2,1,0,1,2,11
Valparaíso,504695,5259,1013,6272,494809,154990,3766,50215,0,7,5,1,1,6,16
Metropolitana,2006418,24847,4550,29397,1963367,422261,31589,161614,2,25,13,1,11,12,40
O’Higgins,227159,2261,433,2694,222923,73923,1684,14808,0,0,0,0,0,0,1
Maule,352423,2826,416,3242,346516,112976,4777,10638,0,0,0,0,0,0,2
Ñuble,162177,1125,160,1285,159545,58003,2087,10180,0,0,0,0,0,0,2
Biobío,519631,4093,568,4661,511216,128234,4878,35888,0,3,2,0,1,1,6
Araucanía,297816,2369,471,2840,292490,59923,4736,11316,0,1,0,1,0,0,1
Los Ríos,150129,1191,211,1402,147443,47564,1913,6033,0,0,0,0,0,0,0
Los Lagos,245581,2210,269,2479,241010,40226,4484,16327,0,1,1,0,0,1,5
Aysén,37347,195,24,219,36898,14905,2686,1794,0,1,1,0,0,1,1
Magallanes,68851,650,57,707,67452,12443,3159,3288,0,2,1,0,1,1,6
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5289215,52704,8912,61616,5190021,1335125,75000,353888,3,58,38,4,16,37,116
