Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55893,672,140,812,54887,12020,508,3439,0,34,18,12,4,21,119
Tarapacá,80175,970,118,1088,78885,9951,331,10394,0,36,17,10,9,17,145
Antofagasta,124661,1480,286,1766,122201,10848,697,6823,1,130,60,50,20,35,601
Atacama,67017,473,113,586,66126,16707,283,1745,1,79,33,27,19,45,303
Coquimbo,129052,1389,291,1680,126657,21139,458,9381,0,156,102,43,11,67,668
Valparaíso,315607,4417,1207,5624,307550,63393,1006,50212,0,812,449,125,238,347,2630
Metropolitana,1404244,22282,6072,28354,1363489,205036,10121,161566,8,3449,1984,436,1029,916,13159
O’Higgins,152630,1961,562,2523,149326,33300,509,14805,1,228,146,44,38,119,850
Maule,243132,2428,498,2926,238919,63457,853,10641,0,347,273,33,41,147,1132
Ñuble,102031,925,190,1115,100359,25184,419,10180,1,124,71,16,37,68,454
Biobío,357638,3614,676,4290,351454,58635,1279,35902,2,438,222,96,120,135,1558
Araucanía,218091,2007,570,2577,214877,35268,1044,11314,1,185,97,29,59,40,500
Los Ríos,106760,997,228,1225,105211,21503,546,6036,1,57,26,11,20,28,199
Los Lagos,196012,1954,370,2324,193256,24563,2767,16331,1,55,21,16,18,14,167
Aysén,25248,158,27,185,24971,7632,699,1795,0,18,12,4,2,14,44
Magallanes,52507,602,103,705,51471,5563,1209,3293,0,50,36,2,12,24,240
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3630741,46329,11453,57782,3549681,614199,22729,353857,17,6198,3567,954,1677,2037,22769
