Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79082,744,145,889,77825,24773,1341,3439,0,17,14,2,1,13,45
Tarapacá,112563,1043,119,1162,110989,28500,806,10389,0,52,35,1,16,44,104
Antofagasta,181059,1636,300,1936,178372,31194,2108,6820,0,101,57,3,41,50,216
Atacama,114269,585,121,706,112977,48643,1353,1741,0,149,91,29,29,135,310
Coquimbo,207119,1619,300,1919,204255,59914,1798,9402,0,180,158,13,9,150,328
Valparaíso,482090,5152,1233,6385,473424,138488,2934,50210,0,351,254,12,85,251,691
Metropolitana,1928510,24425,6202,30627,1889865,375971,24947,161593,0,955,588,48,319,571,2077
O’Higgins,217202,2229,577,2806,213510,66737,1285,14799,0,125,98,7,20,89,216
Maule,341000,2787,507,3294,335966,105873,4344,10644,0,175,128,8,39,118,377
Ñuble,154636,1100,198,1298,152392,51760,1458,10181,0,135,98,4,33,99,250
Biobío,500803,4065,691,4756,493409,115920,3622,35894,0,297,181,16,100,193,639
Araucanía,288804,2287,581,2868,284390,54353,4103,11317,0,184,119,16,49,125,324
Los Ríos,145023,1154,233,1387,142771,43196,1585,6034,0,77,59,4,14,63,143
Los Lagos,239400,2160,377,2537,235602,37175,4136,16328,0,70,29,19,22,28,132
Aysén,35352,187,27,214,34960,13560,1954,1794,0,17,10,3,4,13,32
Magallanes,66948,665,106,771,65792,11272,2636,3288,0,12,10,1,1,6,34
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5093902,51838,11719,63557,5006540,1207329,60410,353873,0,2897,1929,186,782,1948,5918
