Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80110,731,113,844,78745,25493,1403,3439,0,15,13,2,0,12,24
Tarapacá,114363,1035,99,1134,112728,29791,922,10389,0,16,13,1,2,13,57
Antofagasta,186076,1648,189,1837,183342,33982,2436,6818,0,16,13,0,3,13,49
Atacama,120089,591,98,689,118802,53428,1883,1741,0,33,15,9,9,30,177
Coquimbo,213654,1629,240,1869,210724,65101,2222,9399,0,36,24,4,8,22,99
Valparaíso,503036,5192,1011,6203,493946,153837,3685,50204,0,97,70,4,23,59,284
Metropolitana,2002051,24688,4538,29226,1961561,420049,31093,161598,2,385,251,30,104,224,1088
O’Higgins,226732,2247,432,2679,222762,73662,1664,14808,0,57,37,4,16,34,162
Maule,351936,2809,415,3224,346549,112761,4752,10636,0,47,32,2,13,30,144
Ñuble,161718,1114,160,1274,159339,57607,2048,10179,0,39,29,1,9,31,102
Biobío,518890,4074,566,4640,511165,127834,4817,35888,0,81,49,3,29,41,229
Araucanía,297465,2349,469,2818,292743,59764,4697,11314,0,42,25,5,12,22,98
Los Ríos,150047,1184,209,1393,147643,47513,1902,6033,0,10,9,1,0,7,20
Los Lagos,245421,2205,268,2473,241286,40178,4453,16327,0,12,4,1,7,3,46
Aysén,37286,193,24,217,36878,14859,2657,1794,0,1,0,0,1,1,6
Magallanes,68703,647,57,704,67441,12365,3123,3288,0,11,11,0,0,10,24
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5277619,52336,8889,61225,5185695,1328224,73757,353855,2,898,595,67,236,552,2609
