Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80286,736,113,849,78827,25626,1421,3438,0,1,1,0,0,1,3
Tarapacá,114814,1041,99,1140,113108,30134,934,10389,0,4,3,0,1,4,5
Antofagasta,186423,1654,189,1843,183500,34135,2465,6818,0,4,3,0,1,3,4
Atacama,120860,600,98,698,119595,54019,1963,1742,0,1,0,1,0,1,3
Coquimbo,214367,1646,240,1886,211224,65622,2447,9400,0,3,2,0,1,1,4
Valparaíso,504616,5256,1013,6269,494865,154929,3759,50214,0,3,3,0,0,3,6
Metropolitana,2006261,24842,4549,29391,1963677,422205,31569,161610,1,9,3,0,6,3,18
O’Higgins,227155,2261,433,2694,222976,73921,1684,14808,0,0,0,0,0,0,1
Maule,352413,2826,416,3242,346585,112973,4776,10638,0,0,0,0,0,0,1
Ñuble,162167,1124,160,1284,159571,57992,2084,10180,0,0,0,0,0,0,2
Biobío,519617,4091,568,4659,511311,128230,4875,35888,0,1,0,0,1,0,3
Araucanía,297809,2367,471,2838,292577,59922,4734,11316,0,0,0,0,0,0,0
Los Ríos,150126,1190,211,1401,147479,47563,1912,6033,0,0,0,0,0,0,0
Los Lagos,245570,2209,269,2478,241070,40223,4480,16327,0,0,0,0,0,0,0
Aysén,37346,195,24,219,36902,14904,2686,1794,0,0,0,0,0,0,0
Magallanes,68827,649,57,706,67460,12436,3153,3288,0,1,0,0,1,0,1
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288699,52687,8911,61598,5190768,1334834,74942,353883,1,27,15,1,11,16,51
