Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,71151,705,143,848,69563,20058,1084,3441,0,80,42,33,5,47,580
Tarapacá,100682,1005,119,1124,98497,20704,587,10393,0,170,89,60,21,82,905
Antofagasta,162078,1560,294,1854,158634,23804,1372,6820,0,249,111,98,40,65,1336
Atacama,98116,547,116,663,96142,36441,741,1745,0,192,101,37,54,128,1212
Coquimbo,181183,1508,297,1805,177304,45000,980,9393,0,357,219,104,34,138,1835
Valparaíso,416643,4789,1224,6013,407222,101856,1805,50202,2,586,331,62,193,230,2897
Metropolitana,1711012,23268,6155,29423,1670598,285586,16217,161574,7,1805,1015,196,594,505,9130
O’Higgins,191776,2081,573,2654,187361,53527,884,14798,0,285,173,48,64,97,1538
Maule,298009,2576,504,3080,291081,85936,2905,10640,0,639,451,109,79,255,3227
Ñuble,128278,986,194,1180,125446,38127,742,10181,1,314,178,14,122,108,1328
Biobío,436985,3774,685,4459,427156,85988,2176,35910,0,866,430,241,195,302,4398
Araucanía,257743,2109,575,2684,252200,44779,1768,11312,0,502,234,69,199,104,2303
Los Ríos,127573,1060,230,1290,124807,31591,951,6034,0,199,116,17,66,96,1137
Los Lagos,221258,2023,374,2397,216852,31014,3451,16332,1,278,157,59,62,62,1381
Aysén,30765,167,27,194,30240,10735,1145,1794,0,62,36,9,17,31,257
Magallanes,61110,638,104,742,59790,8447,1817,3289,0,73,45,7,21,20,383
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4494404,48796,11616,60412,4392934,923593,38625,353858,11,6657,3728,1163,1766,2270,33847
