Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,65015,683,142,825,62755,16771,859,3441,1,269,123,74,72,129,1303
Tarapacá,90936,984,118,1102,88275,15442,487,10395,0,376,214,91,71,199,1430
Antofagasta,149103,1526,290,1816,144390,18940,1140,6822,0,691,287,224,180,211,2694
Atacama,89179,521,116,637,86484,30790,583,1747,1,436,200,98,138,269,1999
Coquimbo,164177,1461,296,1757,159581,37262,743,9392,2,699,412,238,49,322,2664
Valparaíso,391745,4685,1221,5906,382056,91551,1568,50208,0,954,534,66,354,415,3517
Metropolitana,1644040,23004,6141,29145,1604477,266143,14541,161556,3,2353,1289,287,777,627,9401
O’Higgins,179551,2039,571,2610,175165,47000,747,14799,0,479,334,102,43,260,1648
Maule,273926,2510,504,3014,268334,76023,1833,10640,0,592,470,52,70,215,2106
Ñuble,117597,951,194,1145,115111,32867,604,10182,0,280,202,13,65,149,1089
Biobío,407114,3715,684,4399,398308,74701,1837,35902,0,927,495,171,261,300,3633
Araucanía,238768,2054,574,2628,233934,40131,1444,11312,1,464,242,66,156,104,1782
Los Ríos,117568,1024,229,1253,115002,26359,742,6035,0,275,154,41,80,152,1034
Los Lagos,208888,1995,374,2369,204831,27712,3059,16326,0,340,205,87,48,87,1165
Aysén,28427,161,27,188,27907,9315,975,1795,0,60,33,6,21,23,265
Magallanes,58283,621,104,725,56990,7486,1545,3291,0,120,71,8,41,48,408
Se desconoce región de origen,44,0,2,2,42,0,0,0,0,1,0,0,1,0,1
Total,4224361,47934,11587,59521,4123642,818493,32707,353843,8,9316,5265,1624,2427,3510,36139
