Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80204,734,113,847,78801,25563,1416,3439,0,2,2,0,0,1,3
Tarapacá,114710,1040,99,1139,113067,30051,932,10389,0,4,2,0,2,2,7
Antofagasta,186336,1652,189,1841,183544,34099,2458,6818,0,6,2,2,2,1,8
Atacama,120769,599,98,697,119566,53949,1952,1741,0,4,0,4,0,3,31
Coquimbo,214304,1644,240,1884,211326,65583,2443,9401,0,0,0,0,0,0,11
Valparaíso,504415,5239,1012,6251,495154,154811,3748,50208,0,16,7,0,9,5,38
Metropolitana,2005747,24805,4543,29348,1964876,421995,31515,161607,0,27,16,2,9,14,76
O’Higgins,227128,2257,433,2690,223155,73909,1683,14808,0,3,1,0,2,1,7
Maule,352380,2825,416,3241,346883,112949,4775,10639,0,3,2,0,1,2,4
Ñuble,162083,1122,160,1282,159655,57912,2072,10180,0,1,0,0,1,1,6
Biobío,519537,4087,566,4653,511662,128214,4870,35888,0,5,1,0,4,2,7
Araucanía,297787,2361,470,2831,292890,59914,4731,11314,0,4,1,1,2,1,4
Los Ríos,150108,1189,209,1398,147597,47562,1910,6033,0,1,1,0,0,1,4
Los Lagos,245542,2209,269,2478,241268,40217,4465,16327,0,0,0,0,0,0,3
Aysén,37342,194,24,218,36921,14902,2686,1794,0,0,0,0,0,0,2
Magallanes,68795,649,57,706,67487,12426,3143,3288,0,1,1,0,0,1,4
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5287229,52606,8899,61505,5193893,1334056,74799,353874,0,77,36,9,32,35,215
