Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80180,733,113,846,78807,25547,1413,3439,0,3,3,0,0,3,4
Tarapacá,114599,1036,99,1135,112985,29968,927,10389,0,9,6,1,2,6,13
Antofagasta,186266,1650,189,1839,183533,34082,2451,6818,0,3,2,1,0,1,10
Atacama,120565,594,98,692,119391,53806,1931,1741,0,24,10,8,6,18,42
Coquimbo,214080,1638,240,1878,211168,65434,2350,9402,0,12,11,0,1,10,20
Valparaíso,503991,5227,1012,6239,494945,154534,3733,50208,0,32,21,1,10,26,59
Metropolitana,2004852,24763,4540,29303,1964657,421575,31409,161608,2,77,48,8,21,47,151
O’Higgins,227047,2256,433,2689,223139,73863,1680,14808,0,8,7,0,1,6,20
Maule,352290,2819,416,3235,346926,112914,4769,10640,1,8,4,0,4,4,18
Ñuble,162004,1117,160,1277,159659,57845,2069,10179,0,6,2,1,3,4,14
Biobío,519408,4082,566,4648,511739,128143,4860,35887,0,13,9,0,4,7,25
Araucanía,297711,2360,470,2830,292966,59888,4718,11314,0,5,2,2,1,3,8
Los Ríos,150090,1187,209,1396,147646,47551,1906,6033,0,2,1,0,1,2,3
Los Lagos,245512,2208,269,2477,241337,40210,4461,16328,0,4,1,0,3,1,5
Aysén,37318,194,24,218,36905,14881,2668,1794,0,2,2,0,0,2,3
Magallanes,68764,649,57,706,67493,12407,3138,3288,0,4,2,0,2,2,7
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5284719,52513,8896,61409,5193337,1332648,74483,353876,3,212,131,22,59,142,402
