Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80333,736,113,849,78850,25666,1426,3438,0,2,2,0,0,2,5
Tarapacá,114907,1041,99,1140,113164,30208,936,10389,0,10,9,0,1,10,20
Antofagasta,186477,1654,189,1843,183513,34155,2468,6818,0,2,0,0,2,0,5
Atacama,120877,600,98,698,119579,54034,1967,1742,0,1,0,0,1,0,6
Coquimbo,214431,1648,240,1888,211210,65674,2455,9400,0,6,4,0,2,4,21
Valparaíso,504723,5259,1013,6272,494788,155009,3767,50215,0,5,4,1,0,4,13
Metropolitana,2006491,24847,4550,29397,1963285,422284,31603,161615,0,10,3,1,6,4,44
O’Higgins,227165,2261,433,2694,222899,73924,1684,14808,0,1,0,0,1,0,5
Maule,352426,2827,416,3243,346489,112979,4777,10638,0,1,0,1,0,1,3
Ñuble,162180,1125,160,1285,159536,58006,2088,10180,0,0,0,0,0,0,1
Biobío,519638,4093,568,4661,511173,128235,4878,35888,0,2,1,0,1,0,7
Araucanía,297826,2369,471,2840,292460,59929,4740,11316,0,2,1,0,1,0,5
Los Ríos,150129,1191,211,1402,147431,47564,1913,6033,0,0,0,0,0,0,0
Los Lagos,245592,2210,269,2479,240995,40233,4488,16327,0,1,0,0,1,1,5
Aysén,37349,195,24,219,36898,14907,2686,1794,0,0,0,0,0,0,1
Magallanes,68862,650,57,707,67458,12448,3161,3288,0,2,1,0,1,1,6
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5289448,52706,8912,61618,5189769,1335255,75037,353889,0,45,25,3,17,27,147
