Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79419,750,147,897,78106,25005,1359,3439,0,17,13,4,0,13,58
Tarapacá,113107,1053,119,1172,111557,28868,838,10389,0,14,11,1,2,13,38
Antofagasta,182352,1655,301,1956,179675,31862,2186,6818,0,51,33,0,18,28,120
Atacama,115939,594,121,715,114820,50013,1467,1741,0,44,20,9,15,34,96
Coquimbo,209555,1637,302,1939,206789,61732,1937,9402,0,69,60,3,6,57,131
Valparaíso,487757,5208,1234,6442,479072,142504,3107,50211,0,172,120,6,46,124,405
Metropolitana,1947411,24580,6207,30787,1908283,386960,26424,161605,1,733,508,41,184,449,1571
O’Higgins,219433,2240,577,2817,215651,68310,1384,14800,0,75,56,2,17,51,187
Maule,344157,2822,509,3331,339066,107786,4460,10643,0,105,70,3,32,51,222
Ñuble,156751,1119,200,1319,154501,53470,1627,10182,0,70,55,1,14,64,154
Biobío,505989,4108,695,4803,498541,119494,3948,35895,0,155,89,8,58,94,434
Araucanía,291542,2321,583,2904,287099,55903,4252,11319,0,75,49,13,13,46,170
Los Ríos,146603,1165,235,1400,144255,44525,1697,6034,0,58,41,5,12,53,141
Los Lagos,240967,2184,379,2563,237033,37838,4218,16328,0,65,31,12,22,28,136
Aysén,35931,193,27,220,35530,13924,2190,1794,0,14,4,2,8,11,24
Magallanes,67265,667,106,773,66084,11466,2702,3289,0,6,6,0,0,6,24
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5144220,52296,11744,64040,5056103,1239660,63796,353889,1,1723,1166,110,447,1122,3911
