Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80194,734,113,847,78811,25556,1415,3439,0,0,0,0,0,0,1
Tarapacá,114661,1038,99,1137,113028,30016,930,10389,0,2,1,0,1,2,11
Antofagasta,186310,1651,189,1840,183538,34094,2457,6818,0,2,2,0,0,1,9
Atacama,120680,596,98,694,119508,53882,1942,1741,0,5,1,3,1,0,19
Coquimbo,214212,1643,240,1883,211272,65528,2391,9401,0,2,1,0,1,1,8
Valparaíso,504245,5233,1012,6245,495081,154711,3743,50209,0,18,14,0,4,15,53
Metropolitana,2005419,24785,4542,29327,1964938,421838,31476,161603,0,28,7,2,19,8,103
O’Higgins,227105,2257,433,2690,223154,73897,1682,14808,0,4,2,1,1,1,19
Maule,352352,2823,416,3239,346919,112937,4773,10640,0,2,0,0,2,0,13
Ñuble,162054,1119,160,1279,159668,57886,2070,10179,0,1,1,0,0,1,8
Biobío,519496,4087,566,4653,511741,128190,4868,35887,0,2,1,0,1,1,11
Araucanía,297761,2361,470,2831,292937,59903,4726,11315,1,5,0,0,5,0,8
Los Ríos,150102,1189,209,1398,147621,47559,1908,6033,0,1,1,0,0,1,2
Los Lagos,245527,2209,269,2478,241299,40215,4463,16328,0,0,0,0,0,0,3
Aysén,37334,194,24,218,36916,14895,2679,1794,0,0,0,0,0,0,0
Magallanes,68785,649,57,706,67502,12421,3142,3288,0,0,0,0,0,0,2
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5286279,52568,8898,61466,5193974,1333528,74665,353872,1,72,31,6,35,31,270
