Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,76056,729,144,873,74603,22846,1263,3440,0,117,74,36,7,75,297
Tarapacá,107647,1035,119,1154,105813,24904,721,10390,0,188,130,4,54,162,405
Antofagasta,175208,1618,299,1917,172378,28636,1830,6821,1,213,118,9,86,104,460
Atacama,109301,575,117,692,108061,44637,1092,1740,0,141,72,16,53,124,310
Coquimbo,200173,1591,298,1889,197347,55266,1477,9397,0,233,192,12,29,159,415
Valparaíso,468760,5058,1232,6290,460274,129491,2536,50203,0,476,355,20,101,357,880
Metropolitana,1882934,24136,6188,30324,1845153,353359,22116,161598,2,1201,646,73,482,681,2527
O’Higgins,212255,2189,576,2765,208484,63698,1145,14803,0,204,135,21,48,140,446
Maule,334180,2744,507,3251,329230,101939,4130,10644,0,249,156,15,78,175,518
Ñuble,150677,1067,197,1264,148533,49345,1240,10182,0,151,95,2,54,88,260
Biobío,489097,3992,689,4681,481901,109043,2960,35892,0,353,206,27,120,220,789
Araucanía,283633,2243,580,2823,279420,51917,3925,11318,0,166,79,9,78,85,333
Los Ríos,141665,1130,232,1362,139383,40521,1397,6034,0,144,97,24,23,117,291
Los Lagos,235790,2117,376,2493,231951,35789,3978,16330,1,160,73,29,58,84,333
Aysén,34515,183,27,210,34111,13030,1796,1794,0,30,12,6,12,21,68
Magallanes,65561,657,106,763,64355,10506,2300,3288,0,60,38,1,21,37,135
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4967494,51064,11689,62753,4881038,1134927,53906,353874,4,4086,2478,304,1304,2629,8467
