Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,76551,730,144,874,75002,23143,1276,3440,0,127,81,41,5,90,382
Tarapacá,108337,1036,119,1155,106398,25412,730,10390,0,173,107,3,63,127,504
Antofagasta,175958,1620,299,1919,173029,28927,1859,6822,0,159,74,13,72,70,540
Atacama,109830,576,117,693,108472,45047,1124,1740,0,131,56,24,51,114,420
Coquimbo,200917,1596,298,1894,197999,55733,1502,9396,0,181,140,24,17,120,484
Valparaíso,470319,5078,1232,6310,461657,130475,2589,50203,0,311,208,20,83,212,993
Metropolitana,1888099,24173,6189,30362,1849454,355743,22420,161600,3,1034,609,70,355,540,3218
O’Higgins,212952,2194,576,2770,209122,64129,1165,14802,0,151,113,16,22,108,480
Maule,335095,2751,507,3258,329977,102404,4165,10645,0,194,114,32,48,100,635
Ñuble,151212,1073,197,1270,148977,49661,1275,10181,0,122,83,0,39,87,337
Biobío,490423,4012,689,4701,483038,109736,3009,35892,0,299,155,50,94,160,922
Araucanía,284270,2250,580,2830,279946,52142,3946,11318,0,155,87,10,58,63,410
Los Ríos,142208,1132,232,1364,139839,40931,1418,6034,0,111,65,30,16,96,362
Los Lagos,236392,2122,376,2498,232446,36010,3998,16330,0,97,40,22,35,41,408
Aysén,34670,184,27,211,34247,13115,1817,1794,0,25,19,4,2,15,83
Magallanes,65817,658,106,764,64579,10646,2365,3288,0,54,37,2,15,34,159
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4983092,51185,11690,62875,4894223,1143254,54658,353875,3,3324,1988,361,975,1977,10337
