Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79767,753,147,900,78438,25248,1372,3439,0,10,10,0,0,10,35
Tarapacá,113633,1054,119,1173,112036,29249,874,10389,0,28,23,1,4,22,61
Antofagasta,184263,1660,301,1961,181335,32958,2315,6818,0,97,64,2,31,59,318
Atacama,117286,598,121,719,115952,51150,1621,1741,0,47,44,0,3,35,273
Coquimbo,211605,1650,302,1952,208621,63422,2077,9403,0,78,67,1,10,67,265
Valparaíso,494689,5232,1235,6467,484968,147799,3372,50210,0,386,285,23,78,282,1225
Metropolitana,1973263,24674,6213,30887,1931008,403078,28500,161601,1,1119,797,28,294,730,3966
O’Higgins,222756,2244,577,2821,218482,70849,1521,14803,0,157,133,1,23,124,597
Maule,347667,2848,511,3359,342056,110137,4609,10639,0,171,106,3,62,107,594
Ñuble,158806,1134,202,1336,156307,55263,1840,10181,0,102,79,2,21,81,323
Biobío,511912,4129,696,4825,503840,123549,4320,35897,0,260,175,3,82,178,844
Araucanía,294173,2346,583,2929,289375,57617,4451,11318,0,109,80,5,24,81,380
Los Ríos,148626,1179,235,1414,146087,46312,1779,6034,0,70,50,5,15,61,260
Los Lagos,243553,2201,380,2581,239330,39224,4353,16327,0,64,39,6,19,35,318
Aysén,36543,195,28,223,36056,14373,2395,1794,0,16,7,5,4,10,96
Magallanes,67796,668,106,774,66508,11808,2844,3289,0,25,20,0,5,17,96
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5206380,52565,11758,64323,5110440,1282036,68243,353883,1,2739,1979,85,675,1899,9651
