Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80260,736,113,849,78814,25606,1421,3438,0,2,2,0,0,2,3
Tarapacá,114796,1041,99,1140,113111,30117,934,10389,0,0,0,0,0,0,2
Antofagasta,186407,1652,189,1841,183516,34125,2465,6818,0,2,2,0,0,2,6
Atacama,120846,600,98,698,119597,54009,1959,1741,0,4,2,0,2,3,8
Coquimbo,214352,1646,240,1886,211246,65618,2447,9401,0,0,0,0,0,0,0
Valparaíso,504584,5256,1013,6269,494932,154905,3754,50212,0,1,1,0,0,1,1
Metropolitana,2006186,24836,4549,29385,1963985,422176,31566,161609,0,15,8,0,7,5,27
O’Higgins,227153,2261,433,2694,223010,73920,1684,14808,0,0,0,0,0,0,0
Maule,352410,2826,416,3242,346631,112971,4776,10639,0,0,0,0,0,0,0
Ñuble,162157,1124,160,1284,159589,57983,2082,10180,0,3,1,0,2,3,4
Biobío,519606,4091,567,4658,511381,128229,4873,35888,0,2,1,0,1,0,5
Araucanía,297808,2366,471,2837,292638,59922,4734,11315,0,0,0,0,0,0,0
Los Ríos,150125,1189,211,1400,147505,47563,1911,6034,0,0,0,0,0,0,3
Los Lagos,245568,2209,269,2478,241105,40221,4480,16327,0,0,0,0,0,0,0
Aysén,37346,195,24,219,36908,14904,2686,1794,0,0,0,0,0,0,0
Magallanes,68820,649,57,706,67463,12435,3152,3288,0,0,0,0,0,0,0
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288466,52677,8910,61587,5191472,1334704,74924,353881,0,29,17,0,12,16,59
