Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,62193,676,142,818,60268,15309,724,3441,0,219,82,128,9,113,988
Tarapacá,87247,977,118,1095,84728,13451,431,10394,0,260,127,90,43,138,1307
Antofagasta,142244,1509,287,1796,137687,16558,1011,6823,0,580,258,189,133,207,2577
Atacama,84379,501,115,616,81480,27666,516,1744,0,408,175,51,182,260,2234
Coquimbo,157587,1441,294,1735,153301,34184,678,9390,0,479,262,161,56,148,2414
Valparaíso,382242,4618,1220,5838,372690,87608,1468,50207,0,766,458,69,239,288,3559
Metropolitana,1619019,22833,6126,28959,1580003,259761,13916,161550,8,1966,974,284,708,453,9450
O’Higgins,175271,2017,568,2585,170918,44631,709,14801,0,337,201,67,69,174,1674
Maule,268209,2492,500,2992,262922,73563,1607,10648,0,481,351,86,44,164,1877
Ñuble,114711,937,192,1129,112298,31363,553,10183,1,313,197,21,95,100,1056
Biobío,397968,3687,683,4370,389487,71353,1709,35901,0,715,388,162,165,228,3410
Araucanía,233721,2038,572,2610,229156,38857,1312,11312,1,424,229,51,144,100,1582
Los Ríos,114982,1010,228,1238,112740,24982,705,6034,0,183,97,18,68,92,748
Los Lagos,205757,1978,373,2351,201845,26835,2969,16326,0,266,143,59,64,78,1079
Aysén,27654,160,27,187,27155,8952,901,1795,0,29,21,8,0,15,247
Magallanes,57005,614,104,718,55553,7049,1444,3292,0,148,73,12,63,47,591
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4130232,47488,11551,59039,4032273,782122,30653,353841,10,7574,4036,1456,2082,2605,34793
