Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55857,672,140,812,54864,11999,507,3439,0,31,22,9,0,20,107
Tarapacá,80140,969,118,1087,78855,9934,330,10394,0,38,22,5,11,16,140
Antofagasta,124532,1480,286,1766,122111,10813,692,6822,0,189,45,101,43,63,565
Atacama,66937,473,113,586,66077,16662,282,1744,0,83,38,27,18,53,274
Coquimbo,128895,1388,291,1679,126527,21072,456,9381,0,196,122,49,25,87,643
Valparaíso,314757,4416,1207,5623,307058,63048,1000,50212,1,741,429,125,187,321,2279
Metropolitana,1400235,22278,6071,28349,1360970,204123,10062,161566,7,3305,1974,333,998,937,11695
O’Higgins,152397,1960,562,2522,149194,33181,508,14805,1,229,132,57,40,95,754
Maule,242774,2428,498,2926,238707,63309,838,10641,0,344,281,42,21,136,991
Ñuble,101891,923,190,1113,100247,25115,415,10179,0,123,89,5,29,58,427
Biobío,357193,3613,676,4289,351238,58500,1275,35903,1,486,228,119,139,128,1338
Araucanía,217901,2007,570,2577,214771,35227,1039,11314,1,145,82,13,50,20,422
Los Ríos,106702,997,228,1225,105167,21475,544,6035,0,65,34,9,22,34,186
Los Lagos,195948,1953,369,2322,193219,24549,2755,16331,2,57,32,15,10,14,148
Aysén,25231,158,27,185,24963,7618,700,1795,0,6,5,1,0,3,37
Magallanes,52456,601,103,704,51431,5539,1206,3293,0,60,40,2,18,19,230
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3623889,46316,11451,57767,3545441,612164,22609,353854,13,6098,3575,912,1611,2004,20236
