Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80206,734,113,847,78800,25565,1416,3439,0,1,1,0,0,1,3
Tarapacá,114716,1041,99,1140,113068,30056,933,10389,0,1,1,0,0,1,7
Antofagasta,186345,1652,189,1841,183548,34101,2459,6818,0,3,2,0,1,1,10
Atacama,120787,599,98,697,119585,53961,1954,1741,0,3,2,0,1,2,20
Coquimbo,214309,1644,240,1884,211327,65588,2444,9401,0,1,1,0,0,1,4
Valparaíso,504438,5241,1012,6253,495166,154825,3749,50209,0,4,1,0,3,2,20
Metropolitana,2005799,24807,4543,29350,1964877,422017,31519,161608,1,12,6,1,5,4,49
O’Higgins,227132,2257,433,2690,223153,73911,1683,14808,0,0,0,0,0,0,5
Maule,352384,2825,416,3241,346875,112951,4775,10639,0,1,1,0,0,1,3
Ñuble,162086,1123,160,1283,159651,57915,2071,10180,0,0,0,0,0,0,1
Biobío,519549,4089,566,4655,511645,128218,4870,35888,0,1,0,0,1,0,12
Araucanía,297789,2362,470,2832,292873,59915,4732,11314,0,0,0,0,0,0,4
Los Ríos,150110,1189,210,1399,147596,47563,1910,6033,0,1,0,0,1,1,2
Los Lagos,245542,2209,269,2478,241261,40216,4465,16327,0,0,0,0,0,0,2
Aysén,37342,195,24,219,36922,14902,2686,1794,0,0,0,0,0,0,0
Magallanes,68797,649,57,706,67488,12428,3143,3288,0,0,0,0,0,0,2
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5287373,52616,8900,61516,5193876,1334132,74809,353876,1,28,15,1,12,14,144
