Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,54555,663,140,803,53437,11143,480,3442,0,49,31,16,2,30,288
Tarapacá,78711,961,117,1078,77379,9443,310,10394,1,75,28,20,27,10,248
Antofagasta,120280,1454,281,1735,117707,9530,547,6822,1,219,80,87,52,95,840
Atacama,64092,452,113,565,62802,15154,239,1745,1,108,32,48,28,52,760
Coquimbo,121913,1335,286,1621,118868,18106,407,9391,1,401,253,97,51,175,1469
Valparaíso,294724,4256,1198,5454,286401,55392,888,50200,2,762,433,109,220,291,3334
Metropolitana,1314674,21817,6025,27842,1277646,183367,8773,161552,10,2312,1319,255,738,584,11125
O’Higgins,145053,1893,557,2450,141027,30021,466,14805,2,398,274,102,22,167,1782
Maule,231712,2293,496,2789,225912,58285,679,10642,0,637,432,135,70,255,3059
Ñuble,96758,863,189,1052,94377,22772,368,10176,0,296,198,29,69,106,1328
Biobío,341790,3451,669,4120,332827,53613,1170,35959,2,986,576,152,258,296,4799
Araucanía,210281,1925,568,2493,205804,33468,927,11315,0,556,304,76,176,80,2067
Los Ríos,103937,951,224,1175,101802,20186,485,6035,0,186,106,27,53,91,944
Los Lagos,190097,1888,364,2252,186046,23190,792,16328,1,335,176,74,85,96,1723
Aysén,24289,147,26,173,23754,7100,652,1786,0,48,18,29,1,25,346
Magallanes,50109,591,103,694,48935,4808,911,3296,0,80,52,5,23,17,426
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3443018,44940,11358,56298,3354766,555578,18094,353888,21,7448,4312,1261,1875,2370,34538
