Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55141,667,140,807,54085,11518,486,3439,0,17,12,5,0,13,209
Tarapacá,79232,966,118,1084,78006,9611,320,10393,0,20,12,5,3,6,118
Antofagasta,121963,1463,284,1747,119721,9997,603,6821,0,56,25,20,11,11,469
Atacama,65294,464,113,577,64467,15711,256,1744,0,30,13,8,9,13,277
Coquimbo,125026,1368,288,1656,122796,19295,428,9381,0,61,37,10,14,12,590
Valparaíso,301909,4331,1198,5529,295308,57933,924,50199,0,196,124,16,56,66,1477
Metropolitana,1342567,22054,6048,28102,1309522,189589,9151,161566,8,1049,471,116,462,189,6547
O’Higgins,148437,1927,561,2488,145418,31412,487,14802,0,95,56,14,25,26,700
Maule,237050,2368,498,2866,233208,60473,725,10644,1,167,123,39,5,77,982
Ñuble,99133,894,189,1083,97547,23736,377,10180,0,71,43,6,22,17,470
Biobío,350000,3553,673,4226,343822,56243,1214,35962,1,210,105,28,77,43,1826
Araucanía,214246,1967,570,2537,211111,34413,983,11319,1,104,60,15,29,19,628
Los Ríos,105401,978,227,1205,103857,20831,511,6034,0,43,17,2,24,11,302
Los Lagos,193207,1927,366,2293,190380,23923,1389,16330,0,59,32,12,15,9,402
Aysén,24744,152,26,178,24437,7330,673,1794,0,13,9,4,0,8,107
Magallanes,50898,598,103,701,49989,5027,957,3294,0,18,12,2,4,8,145
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3514291,45677,11404,57081,3443716,577042,19484,353902,11,2209,1151,302,756,528,15249
