Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80316,736,113,849,78835,25651,1425,3438,0,7,6,1,0,5,13
Tarapacá,114858,1041,99,1140,113130,30169,934,10389,0,6,5,0,1,5,17
Antofagasta,186447,1654,189,1843,183488,34143,2465,6818,0,5,3,0,2,3,13
Atacama,120869,600,98,698,119594,54027,1964,1741,0,3,0,2,1,2,4
Coquimbo,214386,1647,240,1887,211208,65635,2450,9400,0,2,2,0,0,2,8
Valparaíso,504665,5259,1013,6272,494792,154966,3762,50215,0,9,7,0,2,6,30
Metropolitana,2006352,24845,4550,29395,1963449,422231,31581,161612,1,14,5,1,8,4,38
O’Higgins,227158,2261,433,2694,222932,73922,1684,14808,0,0,0,0,0,0,1
Maule,352418,2826,416,3242,346532,112975,4776,10638,0,1,0,0,1,0,2
Ñuble,162175,1125,160,1285,159551,58001,2087,10180,0,2,2,0,0,2,2
Biobío,519623,4093,568,4661,511239,128230,4875,35888,0,0,0,0,0,0,1
Araucanía,297813,2369,471,2840,292513,59922,4736,11315,0,0,0,0,0,0,1
Los Ríos,150128,1191,211,1402,147449,47564,1913,6033,0,1,0,0,1,1,1
Los Lagos,245575,2210,269,2479,241017,40224,4484,16327,0,0,0,0,0,0,1
Aysén,37346,195,24,219,36898,14904,2686,1794,0,0,0,0,0,0,0
Magallanes,68835,650,57,707,67446,12438,3154,3288,0,3,0,0,3,0,4
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5289006,52702,8912,61614,5190114,1335002,74976,353884,1,53,30,4,19,30,136
