Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,54912,667,140,807,53918,11346,484,3442,0,10,8,2,0,7,152
Tarapacá,79049,966,118,1084,77786,9539,317,10394,1,29,17,5,7,11,162
Antofagasta,121321,1460,282,1742,118992,9822,579,6821,0,61,30,22,9,16,572
Atacama,64938,462,113,575,63956,15564,252,1743,0,31,15,10,6,20,435
Coquimbo,124090,1358,287,1645,121511,18893,423,9383,2,118,70,29,19,22,962
Valparaíso,299440,4303,1198,5501,292270,57078,910,50200,3,241,135,28,78,85,2093
Metropolitana,1332520,21960,6041,28001,1297811,187265,8995,161559,11,1077,524,100,453,247,8451
O’Higgins,147335,1918,559,2477,144060,30940,479,14803,0,131,88,6,37,37,985
Maule,235316,2336,497,2833,230937,59711,711,10642,1,216,179,29,8,94,1571
Ñuble,98394,886,189,1075,96532,23432,373,10178,1,92,63,14,15,40,773
Biobío,347376,3519,673,4192,340187,55422,1190,35959,2,311,190,23,98,80,2905
Araucanía,213082,1951,570,2521,209523,34121,969,11318,0,165,85,16,64,31,1093
Los Ríos,104913,966,226,1192,103209,20631,495,6036,0,64,24,7,33,21,490
Los Lagos,191905,1912,364,2276,188777,23591,811,16330,1,111,53,32,26,13,749
Aysén,24605,152,26,178,24259,7247,669,1794,0,11,2,8,1,4,146
Magallanes,50674,594,103,697,49625,4965,932,3296,0,43,22,2,19,8,291
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3489913,45410,11388,56798,3413395,569567,18589,353898,22,2711,1505,333,873,736,21830
