Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79554,752,147,899,78234,25104,1366,3439,0,21,14,3,4,15,52
Tarapacá,113263,1053,119,1172,111689,28980,847,10389,0,12,9,3,0,8,53
Antofagasta,182757,1658,301,1959,180005,32104,2202,6818,0,68,46,4,18,45,174
Atacama,116273,596,121,717,115086,50288,1505,1741,0,53,34,17,2,47,150
Coquimbo,210062,1645,302,1947,207193,62122,1975,9402,0,93,76,3,14,74,198
Valparaíso,489238,5214,1234,6448,480326,143657,3156,50211,0,212,193,16,3,173,559
Metropolitana,1953424,24617,6209,30826,1913069,390755,26944,161604,0,981,665,48,268,582,2553
O’Higgins,220157,2244,577,2821,216232,68854,1415,14800,0,115,92,13,10,92,301
Maule,344923,2834,509,3343,339670,108267,4506,10643,0,123,92,3,28,89,327
Ñuble,157235,1122,201,1323,154926,53898,1677,10181,0,70,62,4,4,69,191
Biobío,507545,4116,695,4811,499921,120666,4071,35896,1,184,159,5,20,168,542
Araucanía,292207,2330,583,2913,287677,56350,4286,11319,0,101,78,16,7,76,214
Los Ríos,147116,1168,235,1403,144697,44986,1712,6034,0,79,57,6,16,73,196
Los Lagos,241564,2188,380,2568,237483,38123,4260,16328,0,85,43,16,26,45,249
Aysén,36057,193,27,220,35636,14022,2215,1794,0,17,8,7,2,16,43
Magallanes,67379,667,106,773,66164,11534,2725,3289,0,17,11,1,5,10,49
Se desconoce región de origen,199,0,2,2,43,0,0,0,0,116,0,0,116,0,155
Total,5158953,52397,11748,64145,5068051,1249710,64862,353888,1,2347,1639,165,543,1582,6006
