Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,78783,740,144,884,77398,24574,1324,3440,0,41,34,5,2,33,194
Tarapacá,112025,1041,119,1160,110179,28132,789,10389,0,98,59,9,30,58,398
Antofagasta,180004,1631,300,1931,176987,30674,2057,6820,0,154,84,5,65,71,591
Atacama,113030,582,120,702,111435,47636,1257,1741,0,155,77,22,56,110,634
Coquimbo,205433,1614,299,1913,202256,58737,1722,9399,0,231,160,36,35,133,685
Valparaíso,478746,5131,1232,6363,469662,136211,2834,50207,0,380,265,26,89,252,1256
Metropolitana,1918493,24340,6194,30534,1878021,370707,24228,161590,2,1319,811,102,406,688,4494
O’Higgins,216206,2222,577,2799,212301,66126,1246,14799,0,154,122,19,13,91,479
Maule,339356,2780,507,3287,334092,104896,4288,10644,0,212,140,16,56,133,707
Ñuble,153673,1095,197,1292,151381,51123,1403,10181,0,94,57,6,31,59,346
Biobío,498158,4051,691,4742,490435,114309,3445,35894,0,332,214,27,91,199,1111
Araucanía,287400,2275,581,2856,282886,53582,4052,11316,0,178,106,17,55,77,509
Los Ríos,144400,1148,233,1381,142044,42671,1537,6034,0,82,62,3,17,74,283
Los Lagos,238809,2152,376,2528,234888,36950,4097,16328,0,97,33,10,54,34,323
Aysén,35199,186,27,213,34792,13453,1948,1794,0,16,5,5,6,14,59
Magallanes,66761,664,106,770,65539,11172,2593,3288,0,35,23,4,8,20,122
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5066518,51652,11705,63357,4974337,1190953,58820,353864,2,3578,2252,312,1014,2046,12191
