Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80168,733,113,846,78801,25535,1408,3439,0,2,2,0,0,2,6
Tarapacá,114555,1036,99,1135,112924,29933,927,10389,0,11,3,0,8,4,35
Antofagasta,186239,1650,189,1839,183496,34071,2450,6818,0,4,4,0,0,3,26
Atacama,120477,594,98,692,119272,53735,1917,1741,0,26,11,6,9,23,79
Coquimbo,213973,1637,240,1877,211051,65349,2305,9402,1,21,13,5,3,13,42
Valparaíso,503845,5220,1012,6232,494762,154425,3726,50206,0,41,28,1,12,28,138
Metropolitana,2004459,24743,4540,29283,1964266,421369,31364,161600,0,129,74,17,38,65,337
O’Higgins,226989,2256,433,2689,223080,73832,1678,14808,0,12,9,1,2,10,38
Maule,352234,2818,416,3234,346858,112885,4767,10637,0,13,7,0,6,6,45
Ñuble,161964,1116,160,1276,159624,57811,2065,10179,0,8,6,1,1,7,28
Biobío,519345,4082,566,4648,511676,128104,4855,35887,0,22,13,1,8,14,56
Araucanía,297683,2358,469,2827,292928,59880,4715,11314,0,5,2,1,2,2,32
Los Ríos,150085,1187,209,1396,147651,47546,1906,6033,0,4,3,0,1,3,7
Los Lagos,245495,2207,269,2476,241337,40202,4457,16328,0,3,1,2,0,1,8
Aysén,37313,194,24,218,36904,14876,2668,1794,0,1,0,0,1,1,2
Magallanes,68751,648,57,705,67485,12399,3134,3288,0,1,1,0,0,1,9
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5283617,52479,8895,61374,5192156,1331952,74342,353863,1,303,177,35,91,183,888
