Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,68603,693,142,835,66249,18757,986,3441,0,267,130,107,30,123,1378
Tarapacá,96615,992,118,1110,93381,18614,555,10396,1,438,199,117,122,244,1978
Antofagasta,156790,1545,294,1839,152146,21985,1257,6821,1,683,288,234,161,276,2590
Atacama,94084,536,116,652,91782,33862,649,1745,0,362,149,100,113,207,1572
Coquimbo,173183,1482,297,1779,168422,41538,860,9391,0,736,477,177,82,334,2781
Valparaíso,404405,4738,1223,5961,393816,96978,1698,50204,0,1152,687,106,359,498,4256
Metropolitana,1676457,23132,6147,29279,1634974,275567,15349,161568,12,2887,1641,289,957,877,10811
O’Higgins,185682,2055,572,2627,180638,50452,810,14801,1,563,366,126,71,291,2237
Maule,284818,2533,504,3037,277064,80647,2281,10640,0,1240,750,259,231,475,4181
Ñuble,122618,972,194,1166,119281,35571,665,10181,0,518,319,52,147,272,1890
Biobío,420913,3739,684,4423,410321,80018,2012,35904,0,1337,709,330,298,581,5294
Araucanía,247268,2076,574,2650,241077,42391,1603,11312,0,840,377,178,285,208,3058
Los Ríos,122555,1038,229,1267,118909,29152,848,6034,0,579,315,70,194,308,2070
Los Lagos,214712,2004,374,2378,209602,29430,3226,16330,1,777,361,165,251,187,2166
Aysén,29544,164,27,191,28798,10003,1070,1794,0,104,58,20,26,61,482
Magallanes,59529,630,104,734,58163,7905,1657,3291,0,115,71,10,34,30,460
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4357818,48329,11601,59930,4244664,872870,35526,353853,16,12598,6897,2340,3361,4972,47204
