Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80149,731,113,844,78780,25520,1406,3439,0,4,3,1,0,3,15
Tarapacá,114478,1036,99,1135,112838,29882,925,10389,0,12,10,0,2,10,48
Antofagasta,186187,1649,189,1838,183448,34043,2447,6818,0,10,8,0,2,7,38
Atacama,120353,593,98,691,119137,53642,1910,1741,0,24,13,5,6,20,100
Coquimbo,213823,1636,240,1876,210904,65226,2245,9401,1,20,13,0,7,13,54
Valparaíso,503595,5212,1012,6224,494512,154237,3720,50205,0,57,45,1,11,47,198
Metropolitana,2003718,24724,4540,29264,1963515,420977,31289,161597,0,166,102,17,47,91,527
O’Higgins,226907,2252,433,2685,223000,73779,1674,14808,0,17,12,0,5,11,62
Maule,352146,2812,415,3227,346777,112846,4764,10637,0,32,13,9,10,11,83
Ñuble,161887,1116,160,1276,159521,57745,2057,10179,0,20,14,1,5,16,69
Biobío,519201,4079,566,4645,511552,128023,4842,35887,0,36,21,5,10,20,97
Araucanía,297608,2356,469,2825,292880,59843,4710,11314,0,14,9,2,3,9,43
Los Ríos,150072,1186,209,1395,147654,47536,1904,6033,0,4,4,0,0,4,10
Los Lagos,245475,2206,269,2475,241332,40194,4456,16328,0,4,1,0,3,1,17
Aysén,37308,194,24,218,36901,14873,2665,1794,0,0,0,0,0,0,3
Magallanes,68732,647,57,704,67477,12383,3131,3288,0,2,2,0,0,2,9
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5281681,52429,8894,61323,5190269,1330749,74145,353858,1,422,270,41,111,265,1373
