Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,70468,703,143,846,68563,19697,1061,3441,0,90,59,26,5,61,908
Tarapacá,99551,999,118,1117,96944,20112,572,10393,0,177,86,67,24,88,1338
Antofagasta,160448,1557,294,1851,156548,23243,1332,6821,0,296,124,96,76,66,1811
Atacama,96646,545,116,661,94577,35510,709,1745,0,159,51,34,74,87,1316
Coquimbo,178636,1496,297,1793,174302,43939,945,9392,1,362,214,85,63,130,2318
Valparaíso,412648,4769,1223,5992,402638,100289,1773,50203,1,588,320,53,215,224,3574
Metropolitana,1698720,23214,6152,29366,1657518,281980,15895,161572,7,1804,895,195,714,468,10163
O’Higgins,189731,2072,573,2645,184954,52516,853,14801,0,253,183,25,45,116,1921
Maule,293491,2560,504,3064,286021,84108,2688,10641,0,607,389,116,102,198,3812
Ñuble,126403,983,194,1177,123293,37258,710,10180,0,315,163,15,137,93,1627
Biobío,431463,3763,685,4448,421074,84034,2123,35909,2,826,445,203,178,291,5005
Araucanía,254464,2096,574,2670,248291,44013,1704,11313,1,671,243,76,352,111,2971
Los Ríos,126049,1050,230,1280,122891,30829,913,6034,0,224,111,16,97,95,1547
Los Lagos,219228,2016,374,2390,214413,30511,3375,16330,1,284,108,63,113,40,1822
Aysén,30440,167,27,194,29775,10548,1140,1794,0,72,42,8,22,39,398
Magallanes,60588,636,104,740,59164,8269,1758,3290,1,39,30,2,7,18,497
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4449016,48626,11610,60236,4341007,906856,37551,353859,14,6767,3463,1080,2224,2125,41028
