Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,71742,709,144,853,70484,20401,1116,3441,0,58,36,21,1,26,231
Tarapacá,101804,1010,119,1129,100071,21263,591,10391,0,116,47,46,23,68,433
Antofagasta,163659,1570,296,1866,160907,24281,1423,6820,0,154,60,55,39,39,621
Atacama,99731,553,117,670,98272,37490,776,1745,0,175,79,52,44,121,681
Coquimbo,183774,1519,297,1816,180683,46147,1018,9391,0,289,220,60,9,147,1013
Valparaíso,421401,4809,1224,6033,412997,104017,1855,50201,2,538,337,48,153,272,1809
Metropolitana,1725510,23343,6162,29505,1688307,289880,16605,161578,6,1490,867,95,528,576,5537
O’Higgins,194049,2088,573,2661,190288,54343,908,14799,0,211,168,22,21,113,851
Maule,302666,2588,504,3092,297278,87595,3133,10643,3,482,359,25,98,206,1632
Ñuble,130517,991,194,1185,128177,39232,770,10181,0,216,168,18,30,142,815
Biobío,443104,3803,685,4488,435021,88368,2253,35905,0,630,402,80,148,290,2570
Araucanía,261080,2120,575,2695,256698,45578,1882,11314,0,263,131,24,108,93,1093
Los Ríos,129060,1070,231,1301,126859,32371,983,6034,0,104,81,11,12,86,546
Los Lagos,223183,2038,374,2412,219485,31491,3521,16333,2,175,113,29,33,77,632
Aysén,31081,169,27,196,30731,10919,1186,1794,0,20,13,1,6,20,76
Magallanes,61579,640,104,744,60451,8645,1844,3289,0,40,25,3,12,18,183
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4543982,49020,11628,60648,4456750,942021,39864,353859,13,4961,3106,590,1265,2294,18723
