Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,72989,720,144,864,71790,21070,1165,3441,0,31,17,12,2,16,115
Tarapacá,103527,1027,119,1146,102014,22131,622,10391,0,31,16,4,11,12,135
Antofagasta,167318,1597,298,1895,164673,25503,1541,6823,0,106,43,16,47,33,392
Atacama,102922,566,117,683,101761,39735,865,1743,0,70,35,26,9,52,311
Coquimbo,189516,1551,298,1849,186855,48925,1103,9390,0,130,86,31,13,65,413
Valparaíso,437803,4911,1226,6137,429322,112016,2044,50205,1,513,325,54,134,254,1409
Metropolitana,1787383,23651,6172,29823,1747237,311285,18696,161587,3,2415,1433,198,784,956,6861
O’Higgins,201228,2130,575,2705,197512,57513,983,14801,0,186,110,48,28,117,605
Maule,317050,2652,504,3156,311667,93357,3805,10643,1,410,264,85,61,189,1339
Ñuble,138166,1014,194,1208,135860,42981,902,10182,0,236,154,9,73,118,627
Biobío,464483,3900,686,4586,456096,97327,2554,35895,0,805,395,197,213,317,2444
Araucanía,270192,2173,577,2750,265732,47958,2153,11319,3,375,199,23,153,103,900
Los Ríos,133490,1096,232,1328,131130,34937,1096,6035,0,198,90,34,74,113,535
Los Lagos,227739,2078,375,2453,224065,32893,3723,16330,0,159,82,18,59,45,401
Aysén,32122,174,27,201,31692,11527,1379,1794,0,42,22,8,12,20,122
Magallanes,62900,644,105,749,61750,9242,1955,3291,0,43,29,6,8,7,148
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4708870,49884,11651,61535,4619197,1008400,44586,353870,8,5750,3300,769,1681,2417,16757
