Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80244,736,113,849,78807,25594,1419,3438,0,0,0,0,0,0,5
Tarapacá,114786,1041,99,1140,113104,30110,934,10389,0,1,0,0,1,0,6
Antofagasta,186393,1652,189,1841,183525,34120,2462,6818,0,1,0,0,1,0,3
Atacama,120833,600,98,698,119601,54000,1958,1742,0,0,0,0,0,0,4
Coquimbo,214340,1646,240,1886,211269,65610,2447,9400,0,1,0,0,1,0,2
Valparaíso,504565,5254,1013,6267,495005,154895,3754,50213,0,5,0,0,5,3,11
Metropolitana,2006125,24833,4548,29381,1964219,422155,31557,161618,0,5,0,0,5,2,16
O’Higgins,227151,2261,433,2694,223045,73918,1684,14808,0,0,0,0,0,0,3
Maule,352409,2826,416,3242,346697,112971,4776,10641,0,0,0,0,0,0,0
Ñuble,162141,1124,160,1284,159606,57967,2076,10181,0,1,0,0,1,1,3
Biobío,519594,4091,567,4658,511465,128227,4871,35888,0,1,0,0,1,0,3
Araucanía,297804,2366,471,2837,292696,59921,4733,11315,0,1,0,0,1,0,2
Los Ríos,150118,1189,211,1400,147523,47563,1911,6033,0,0,0,0,0,0,0
Los Lagos,245560,2209,269,2478,241135,40221,4475,16327,0,0,0,0,0,0,1
Aysén,37346,195,24,219,36915,14904,2686,1794,0,1,0,0,1,1,1
Magallanes,68817,649,57,706,67466,12435,3150,3288,0,1,0,0,1,0,2
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288268,52672,8909,61581,5192119,1334611,74893,353893,0,18,0,0,18,7,62
