Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79985,731,113,844,78635,25396,1392,3439,0,13,10,3,0,8,32
Tarapacá,114019,1031,99,1130,112398,29530,900,10389,0,19,10,0,9,15,66
Antofagasta,185512,1645,189,1834,182710,33678,2394,6818,0,28,17,1,10,16,159
Atacama,118880,584,98,682,117510,52437,1769,1741,0,39,31,3,5,29,288
Coquimbo,212908,1624,239,1863,209981,64509,2170,9406,0,51,45,2,4,43,163
Valparaíso,500361,5158,1011,6169,490950,151938,3581,50214,1,210,142,18,50,145,787
Metropolitana,1992304,24593,4531,29124,1951004,414262,30098,161614,2,679,469,20,190,431,2528
O’Higgins,225425,2229,431,2660,221321,72734,1613,14807,1,98,82,4,12,76,379
Maule,350622,2795,414,3209,345106,111993,4695,10638,0,88,50,1,37,44,400
Ñuble,160763,1111,160,1271,158280,56831,1978,10180,0,74,53,1,20,53,262
Biobío,516703,4058,565,4623,508668,126571,4640,35894,0,173,120,2,51,121,690
Araucanía,296503,2331,469,2800,291678,59186,4613,11318,0,72,44,7,21,41,321
Los Ríos,149767,1179,209,1388,147340,47288,1871,6034,0,26,21,0,5,23,99
Los Lagos,244976,2194,268,2462,240836,39963,4429,16327,0,25,18,0,7,17,156
Aysén,37033,192,24,216,36571,14702,2509,1794,0,3,2,0,1,1,63
Magallanes,68424,644,57,701,67126,12197,3041,3288,0,13,10,0,3,8,93
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5254227,52099,8878,60977,5160155,1313215,71693,353901,4,1611,1124,62,425,1071,6486
