Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55717,672,140,812,54737,11904,506,3439,0,25,21,3,1,20,101
Tarapacá,79957,968,118,1086,78671,9860,329,10395,1,44,28,10,6,14,146
Antofagasta,123860,1476,286,1762,121627,10567,676,6823,0,97,35,49,13,20,391
Atacama,66597,472,113,585,65770,16435,278,1745,0,75,32,16,27,39,246
Coquimbo,128057,1386,290,1676,125852,20631,450,9382,1,136,91,34,11,72,496
Valparaíso,311562,4411,1203,5614,304415,61742,978,50211,2,487,268,47,172,217,1769
Metropolitana,1383873,22248,6068,28316,1347898,199830,9817,161565,3,2366,1446,247,673,706,8592
O’Higgins,151392,1958,562,2520,148409,32726,502,14803,1,180,80,71,29,73,549
Maule,241370,2425,498,2923,237628,62610,803,10641,0,243,193,23,27,102,696
Ñuble,101266,921,190,1111,99700,24817,409,10180,0,105,80,7,18,62,366
Biobío,355551,3608,676,4284,350103,58044,1262,35904,2,280,137,70,73,82,868
Araucanía,217165,2006,570,2576,214114,35084,1026,11313,0,140,79,10,51,27,372
Los Ríos,106462,994,228,1222,104975,21360,542,6035,0,57,23,8,26,24,151
Los Lagos,195721,1952,368,2320,193026,24490,2751,16330,2,48,28,11,9,10,132
Aysén,25184,157,27,184,24906,7589,698,1795,0,13,7,4,2,6,50
Magallanes,52191,601,103,704,51244,5423,1191,3294,0,37,21,2,14,15,158
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3595968,46255,11442,57697,3523117,603112,22218,353855,12,4333,2569,612,1152,1489,15083
