Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79035,744,144,888,77745,24744,1341,3439,0,19,15,2,2,15,80
Tarapacá,112450,1042,119,1161,110831,28424,799,10389,0,44,34,5,5,32,157
Antofagasta,180843,1635,300,1935,178049,31070,2093,6820,0,80,52,11,17,45,325
Atacama,113979,584,121,705,112554,48405,1325,1741,0,121,60,15,46,97,444
Coquimbo,206734,1618,300,1918,203736,59625,1777,9401,0,162,137,6,19,111,466
Valparaíso,481375,5147,1232,6379,472414,137980,2912,50209,0,348,243,25,80,227,1000
Metropolitana,1926222,24397,6200,30597,1886864,374660,24792,161596,3,850,537,54,259,482,2880
O’Higgins,216964,2227,577,2804,213193,66587,1277,14798,0,97,71,12,14,59,298
Maule,340608,2787,507,3294,335435,105614,4336,10644,0,152,109,10,33,101,521
Ñuble,154354,1099,198,1297,152128,51571,1438,10181,0,88,60,1,27,59,240
Biobío,500140,4064,691,4755,492647,115496,3577,35894,0,238,147,28,63,154,748
Araucanía,288441,2287,581,2868,283949,54124,4087,11317,0,150,89,24,37,66,407
Los Ríos,144869,1154,233,1387,142592,43075,1580,6034,0,58,42,4,12,53,172
Los Lagos,239279,2158,376,2534,235425,37126,4132,16328,0,45,17,3,25,18,195
Aysén,35312,187,27,214,34906,13533,1951,1794,0,9,7,2,0,6,46
Magallanes,66908,665,106,771,65728,11250,2625,3288,0,15,12,1,2,7,61
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5087555,51795,11714,63509,4998237,1203284,60042,353873,3,2476,1632,203,641,1532,8040
