Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,58409,675,141,816,56827,13274,588,3440,0,143,85,47,11,87,671
Tarapacá,82676,974,118,1092,80925,10932,363,10395,0,137,76,43,18,65,557
Antofagasta,133310,1491,287,1778,129683,13536,853,6822,0,334,134,113,87,102,1699
Atacama,75725,486,114,600,73256,22018,379,1747,1,374,162,42,170,229,1837
Coquimbo,145134,1412,293,1705,140203,28587,558,9389,0,831,445,277,109,338,3125
Valparaíso,362039,4512,1215,5727,350173,80035,1297,50212,3,1593,816,124,653,559,6121
Metropolitana,1565586,22570,6104,28674,1520589,246312,12801,161552,8,3454,1861,409,1184,996,16257
O’Higgins,166745,1984,566,2550,161888,40132,634,14806,1,524,357,102,65,294,2270
Maule,259508,2460,499,2959,254003,70106,1346,10642,0,564,403,82,79,256,2222
Ñuble,109605,931,192,1123,107046,28859,496,10183,1,347,206,41,100,151,1259
Biobío,381556,3653,679,4332,372020,65782,1527,35904,2,1086,509,273,304,362,4634
Araucanía,225648,2020,571,2591,221391,36950,1169,11314,1,397,195,36,166,65,1371
Los Ríos,111265,1002,228,1230,108831,23271,628,6035,0,271,109,51,111,102,990
Los Lagos,200741,1967,372,2339,197189,25591,2821,16326,0,245,113,61,71,70,814
Aysén,26508,160,27,187,25987,8346,796,1795,0,46,26,13,7,25,274
Magallanes,54827,608,103,711,53616,6331,1341,3294,1,87,43,1,43,7,371
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3959325,46905,11511,58416,3853669,720062,27597,353856,18,10433,5540,1715,3178,3708,44472
