Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,76825,731,144,875,75330,23340,1285,3440,0,113,82,25,6,75,326
Tarapacá,108812,1036,119,1155,106913,25782,739,10390,0,233,167,8,58,195,463
Antofagasta,176454,1620,299,1919,173577,29187,1882,6822,0,235,114,17,104,117,484
Atacama,110173,576,117,693,108839,45324,1140,1740,0,169,80,31,58,147,394
Coquimbo,201411,1598,299,1897,198534,56095,1545,9396,0,231,172,33,26,179,439
Valparaíso,471121,5081,1232,6313,462712,131023,2608,50203,0,406,279,21,106,273,727
Metropolitana,1891190,24194,6189,30383,1852701,357450,22598,161604,2,1415,812,73,530,775,2947
O’Higgins,213350,2198,576,2774,209587,64386,1171,14802,0,199,136,39,24,140,408
Maule,335497,2752,507,3259,330593,102669,4173,10645,0,202,133,9,60,139,415
Ñuble,151488,1075,197,1272,149345,49816,1293,10181,0,101,68,4,29,66,238
Biobío,491266,4012,689,4701,483976,110252,3054,35893,0,351,177,37,137,198,817
Araucanía,284663,2250,580,2830,280362,52308,3955,11318,0,185,85,13,87,88,375
Los Ríos,142499,1134,232,1366,140192,41153,1431,6034,0,162,98,28,36,124,293
Los Lagos,236698,2123,376,2499,232839,36110,4008,16330,0,148,55,24,69,58,320
Aysén,34711,184,27,211,34329,13141,1819,1794,0,20,11,4,5,18,42
Magallanes,65925,658,106,764,64731,10701,2379,3288,0,38,17,2,19,14,114
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4992125,51222,11691,62913,4904601,1148737,55080,353880,2,4208,2486,368,1354,2606,8802
