Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80253,736,113,849,78809,25599,1421,3438,0,4,4,0,0,3,9
Tarapacá,114790,1041,99,1140,113106,30113,934,10389,0,2,2,0,0,2,3
Antofagasta,186400,1652,189,1841,183521,34122,2464,6818,0,3,1,1,1,0,6
Atacama,120835,600,98,698,119600,54002,1959,1741,0,0,0,0,0,0,2
Coquimbo,214349,1646,240,1886,211261,65616,2447,9400,0,3,2,0,1,2,6
Valparaíso,504575,5255,1013,6268,494972,154902,3754,50212,1,1,1,0,0,1,8
Metropolitana,2006137,24834,4548,29382,1964137,422161,31559,161609,2,3,0,0,3,1,20
O’Higgins,227152,2261,433,2694,223032,73919,1684,14808,0,1,1,0,0,1,1
Maule,352410,2826,416,3242,346666,112971,4776,10639,0,0,0,0,0,0,0
Ñuble,162143,1124,160,1284,159599,57969,2076,10180,0,0,0,0,0,0,1
Biobío,519598,4091,567,4658,511420,128228,4871,35888,0,2,1,0,1,1,4
Araucanía,297807,2366,471,2837,292665,59921,4734,11315,0,0,0,0,0,0,0
Los Ríos,150118,1189,211,1400,147513,47563,1911,6033,0,0,0,0,0,0,0
Los Lagos,245567,2209,269,2478,241127,40221,4479,16327,0,0,0,0,0,0,1
Aysén,37346,195,24,219,36914,14904,2686,1794,0,0,0,0,0,0,1
Magallanes,68820,649,57,706,67465,12435,3152,3288,0,0,0,0,0,0,2
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288342,52674,8909,61583,5191848,1334646,74907,353879,3,19,12,1,6,11,64
