Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80361,736,113,849,78860,25687,1428,3438,0,1,0,1,0,0,9
Tarapacá,114967,1041,99,1140,113219,30249,939,10389,0,8,6,0,2,7,16
Antofagasta,186521,1655,189,1844,183521,34180,2472,6818,0,15,7,0,8,6,18
Atacama,120893,600,98,698,119579,54047,1970,1742,0,4,0,2,2,3,7
Coquimbo,214472,1651,240,1891,211227,65705,2462,9400,0,3,3,0,0,3,5
Valparaíso,504836,5259,1014,6273,494787,155095,3776,50215,0,10,6,2,2,8,30
Metropolitana,2006745,24851,4551,29402,1963162,422370,31625,161616,0,23,11,1,11,11,62
O’Higgins,227173,2261,433,2694,222874,73927,1684,14808,0,2,0,0,2,0,4
Maule,352446,2827,416,3243,346442,112988,4780,10638,0,0,0,0,0,0,0
Ñuble,162185,1125,160,1285,159512,58010,2089,10180,0,0,0,0,0,0,0
Biobío,519673,4094,568,4662,511107,128251,4878,35888,0,10,4,0,6,6,14
Araucanía,297839,2369,471,2840,292436,59935,4741,11316,0,2,1,0,1,2,4
Los Ríos,150135,1191,211,1402,147416,47570,1914,6033,0,0,0,0,0,0,0
Los Lagos,245619,2210,269,2479,240969,40242,4499,16327,0,3,0,0,3,1,5
Aysén,37352,195,24,219,36891,14909,2686,1794,0,1,0,0,1,0,2
Magallanes,68928,650,57,707,67491,12474,3170,3288,0,11,7,1,3,7,22
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5290187,52715,8914,61629,5189534,1335639,75113,353890,0,93,45,7,41,54,198
