Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80381,736,113,849,78868,25701,1430,3436,0,2,2,0,0,2,5
Tarapacá,115021,1042,99,1141,113266,30285,946,10388,0,5,5,0,0,2,8
Antofagasta,186575,1655,189,1844,183555,34203,2478,6816,0,12,10,0,2,4,18
Atacama,120916,601,98,699,119586,54066,1975,1741,0,4,2,2,0,4,5
Coquimbo,214530,1652,241,1893,211233,65751,2474,9400,0,15,14,0,1,13,22
Valparaíso,504988,5259,1014,6273,494858,155222,3785,50210,0,13,12,0,1,12,27
Metropolitana,2007034,24855,4551,29406,1963070,422485,31664,161596,0,24,12,1,11,13,58
O’Higgins,227195,2261,433,2694,222848,73938,1685,14805,0,3,1,0,2,2,5
Maule,352454,2827,416,3243,346392,112989,4780,10633,0,1,0,1,0,0,1
Ñuble,162199,1125,160,1285,159499,58023,2092,10178,0,1,1,0,0,1,1
Biobío,519727,4094,568,4662,511067,128271,4882,35885,0,2,1,0,1,1,15
Araucanía,297857,2369,471,2840,292403,59944,4743,11307,0,1,1,0,0,1,2
Los Ríos,150136,1191,211,1402,147387,47570,1914,6033,0,0,0,0,0,0,0
Los Lagos,245667,2210,269,2479,240983,40256,4534,16321,0,5,4,1,0,3,6
Aysén,37367,195,24,219,36898,14916,2686,1794,0,2,1,0,1,2,3
Magallanes,69048,650,57,707,67599,12529,3198,3288,0,10,6,0,4,6,24
Se desconoce región de origen,41,0,1,1,40,0,0,0,0,0,0,0,0,0,0
Total,5291136,52722,8915,61637,5189552,1336149,75266,353831,0,100,72,5,23,66,200
