Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80268,736,113,849,78815,25612,1421,3438,0,2,2,0,0,2,5
Tarapacá,114800,1041,99,1140,113110,30120,934,10389,0,1,1,0,0,1,3
Antofagasta,186410,1654,189,1843,183518,34127,2465,6818,0,0,0,0,0,0,2
Atacama,120847,600,98,698,119601,54010,1959,1741,0,1,1,0,0,1,1
Coquimbo,214357,1646,240,1886,211247,65621,2447,9400,0,1,0,0,1,0,1
Valparaíso,504587,5256,1013,6269,494914,154907,3755,50213,0,1,1,0,0,1,3
Metropolitana,2006207,24837,4549,29386,1963945,422183,31564,161610,1,4,2,1,1,0,17
O’Higgins,227153,2261,433,2694,223004,73920,1684,14808,0,0,0,0,0,0,0
Maule,352410,2826,416,3242,346623,112971,4776,10639,0,0,0,0,0,0,0
Ñuble,162161,1124,160,1284,159587,57986,2082,10180,0,2,2,0,0,2,3
Biobío,519610,4091,567,4658,511373,128230,4873,35888,0,1,1,0,0,1,2
Araucanía,297808,2367,471,2838,292624,59922,4734,11316,0,0,0,0,0,0,0
Los Ríos,150125,1189,211,1400,147501,47563,1911,6034,0,0,0,0,0,0,0
Los Lagos,245568,2209,269,2478,241097,40221,4480,16327,0,0,0,0,0,0,0
Aysén,37346,195,24,219,36905,14904,2686,1794,0,0,0,0,0,0,0
Magallanes,68821,649,57,706,67460,12436,3152,3288,0,0,0,0,0,0,1
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288520,52681,8910,61591,5191365,1334733,74923,353883,1,13,10,1,2,8,38
