Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80231,736,113,849,78800,25584,1419,3438,0,0,0,0,0,0,5
Tarapacá,114775,1041,99,1140,113094,30103,934,10389,0,4,4,0,0,4,7
Antofagasta,186383,1652,189,1841,183522,34113,2462,6818,0,0,0,0,0,0,1
Atacama,120829,600,98,698,119600,54000,1958,1742,0,3,1,2,0,3,4
Coquimbo,214336,1646,240,1886,211275,65610,2447,9400,0,0,0,0,0,0,1
Valparaíso,504550,5253,1013,6266,495018,154890,3753,50212,0,2,1,0,1,1,8
Metropolitana,2006089,24830,4546,29376,1964315,422139,31557,161617,0,8,4,2,2,3,30
O’Higgins,227148,2260,433,2693,223060,73916,1684,14808,0,0,0,0,0,0,1
Maule,352410,2826,416,3242,346717,112971,4776,10641,0,1,1,0,0,1,0
Ñuble,162132,1124,160,1284,159614,57958,2075,10181,0,1,1,0,0,1,2
Biobío,519589,4090,567,4657,511484,128226,4871,35888,0,0,0,0,0,0,3
Araucanía,297802,2366,471,2837,292718,59920,4732,11314,0,0,0,0,0,0,1
Los Ríos,150117,1189,211,1400,147536,47563,1911,6033,0,0,0,0,0,0,0
Los Lagos,245557,2209,269,2478,241153,40220,4473,16327,0,1,0,1,0,0,1
Aysén,37344,195,24,219,36913,14902,2686,1794,0,0,0,0,0,0,1
Magallanes,68813,649,57,706,67467,12434,3150,3288,0,1,1,0,0,0,0
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288147,52666,8907,61573,5192327,1334549,74888,353890,0,21,13,5,3,13,65
