Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80128,731,113,844,78768,25504,1405,3439,0,2,2,0,0,2,13
Tarapacá,114392,1035,99,1134,112784,29813,922,10389,0,7,5,0,2,4,28
Antofagasta,186117,1649,189,1838,183401,34007,2439,6818,0,9,6,0,3,7,28
Atacama,120204,591,98,689,118968,53526,1899,1741,0,15,12,0,3,12,125
Coquimbo,213712,1631,240,1871,210820,65142,2229,9399,0,12,9,0,3,10,53
Valparaíso,503237,5203,1011,6214,494222,153982,3695,50204,0,44,33,5,6,35,178
Metropolitana,2002780,24705,4538,29243,1962674,420452,31179,161599,1,164,99,13,52,92,623
O’Higgins,226795,2247,433,2680,222902,73702,1669,14808,0,14,9,0,5,8,75
Maule,352024,2811,415,3226,346684,112794,4760,10636,0,24,13,0,11,10,86
Ñuble,161781,1115,160,1275,159445,57659,2051,10179,0,15,14,0,1,14,57
Biobío,519019,4077,566,4643,511383,127903,4823,35888,0,29,19,1,9,20,121
Araucanía,297525,2354,469,2823,292823,59793,4703,11314,0,10,5,2,3,5,59
Los Ríos,150056,1185,209,1394,147662,47521,1902,6033,0,1,1,0,0,1,7
Los Lagos,245445,2205,269,2474,241324,40181,4454,16328,1,1,0,0,1,0,23
Aysén,37292,193,24,217,36886,14862,2658,1794,0,1,0,0,1,1,4
Magallanes,68717,647,57,704,67462,12372,3128,3288,0,3,1,0,2,1,14
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5279266,52379,8891,61270,5188249,1329213,73916,353857,2,351,228,21,102,222,1494
