Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79241,749,147,896,77991,24878,1348,3439,0,1,1,0,0,1,20
Tarapacá,112850,1050,119,1169,111322,28694,825,10389,0,10,8,0,2,4,41
Antofagasta,181789,1646,301,1947,179153,31567,2147,6819,0,36,31,1,4,23,123
Atacama,115208,592,121,713,114084,49410,1416,1741,0,32,27,2,3,31,121
Coquimbo,208539,1625,302,1927,205764,60927,1872,9403,1,58,54,1,3,51,195
Valparaíso,484983,5187,1234,6421,476461,140498,3016,50209,1,103,91,2,10,88,410
Metropolitana,1937581,24510,6206,30716,1899359,381092,25631,161598,2,359,243,22,94,240,1272
O’Higgins,218270,2234,577,2811,214602,67437,1330,14799,0,38,32,0,6,30,144
Maule,342717,2800,507,3307,337733,106907,4398,10644,0,64,46,2,16,46,237
Ñuble,155737,1112,199,1311,153532,52594,1529,10182,0,71,53,0,18,56,166
Biobío,503187,4082,692,4774,495925,117505,3762,35895,0,116,85,3,28,95,405
Araucanía,290266,2301,583,2884,285891,55170,4175,11318,0,53,39,5,9,37,198
Los Ríos,145747,1159,234,1393,143480,43804,1622,6034,0,28,21,0,7,26,116
Los Lagos,240106,2174,378,2552,236270,37465,4171,16328,0,22,11,0,11,14,112
Aysén,35588,190,27,217,35201,13715,2019,1794,0,4,3,0,1,2,20
Magallanes,67130,666,106,772,65956,11388,2674,3289,0,6,5,0,1,4,34
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5118981,52077,11735,63812,5032765,1223051,61935,353881,4,1001,750,38,213,748,3614
