Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,72431,718,144,862,71216,20766,1144,3441,0,38,25,12,1,17,153
Tarapacá,102760,1021,119,1140,101269,21710,604,10391,0,40,16,15,9,20,155
Antofagasta,165574,1587,297,1884,162973,24872,1491,6822,0,111,58,34,19,36,400
Atacama,101429,562,117,679,100350,38666,809,1745,0,56,30,17,9,41,254
Coquimbo,187030,1537,298,1835,184292,47656,1065,9391,0,150,79,61,10,57,566
Valparaíso,429996,4872,1225,6097,421614,108092,1934,50202,1,362,204,46,112,194,1538
Metropolitana,1752655,23501,6166,29667,1714975,298261,17522,161582,4,1306,776,166,364,433,5211
O’Higgins,197836,2113,573,2686,194004,55909,951,14799,1,228,157,32,39,106,815
Maule,310182,2626,504,3130,304928,90415,3579,10642,0,378,285,36,57,130,1349
Ñuble,134301,1007,194,1201,132006,40975,823,10183,2,189,106,11,72,75,695
Biobío,453511,3862,685,4547,445760,92416,2389,35901,1,467,282,100,85,161,2023
Araucanía,265760,2151,576,2727,261613,46665,2001,11309,0,223,126,28,69,36,715
Los Ríos,131281,1085,231,1316,129180,33531,1035,6035,0,91,53,8,30,48,365
Los Lagos,225717,2059,374,2433,222171,32170,3623,16331,0,90,49,18,23,26,373
Aysén,31635,173,27,200,31278,11238,1324,1794,0,11,6,3,2,6,65
Magallanes,62167,643,105,748,61067,8918,1896,3290,0,26,17,3,6,12,128
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4624307,49517,11637,61154,4538737,972260,42190,353858,9,3766,2269,590,907,1398,14805
