Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80351,736,113,849,78861,25680,1428,3438,0,0,0,0,0,0,3
Tarapacá,114951,1041,99,1140,113212,30238,939,10389,0,4,3,0,1,3,12
Antofagasta,186503,1654,189,1843,183521,34172,2470,6818,0,2,2,0,0,2,6
Atacama,120886,600,98,698,119586,54042,1969,1742,0,0,0,0,0,0,2
Coquimbo,214463,1649,240,1889,211226,65699,2461,9400,0,2,2,0,0,2,10
Valparaíso,504801,5259,1014,6273,494795,155068,3775,50215,0,8,7,0,1,7,31
Metropolitana,2006674,24850,4550,29400,1963244,422344,31617,161615,0,11,3,1,7,3,54
O’Higgins,227170,2261,433,2694,222878,73926,1684,14808,0,1,1,0,0,1,3
Maule,352445,2827,416,3243,346463,112987,4779,10638,0,1,0,0,1,0,2
Ñuble,162184,1125,160,1285,159521,58009,2088,10180,0,0,0,0,0,0,2
Biobío,519659,4093,568,4661,511140,128243,4877,35888,0,2,2,0,0,1,6
Araucanía,297836,2369,471,2840,292450,59932,4741,11316,0,2,0,0,2,0,4
Los Ríos,150134,1191,211,1402,147423,47569,1914,6033,0,1,1,0,0,1,1
Los Lagos,245614,2210,269,2479,240986,40241,4499,16327,0,2,2,0,0,2,5
Aysén,37350,195,24,219,36894,14908,2686,1794,0,0,0,0,0,0,0
Magallanes,68903,650,57,707,67481,12462,3166,3288,0,1,1,0,0,1,12
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5289966,52710,8913,61623,5189722,1335520,75093,353889,0,37,24,1,12,23,153
