Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79600,753,147,900,78291,25134,1369,3439,1,7,3,3,1,4,37
Tarapacá,113338,1053,119,1172,111775,29031,849,10389,0,13,11,0,2,11,41
Antofagasta,182964,1658,301,1959,180241,32235,2211,6818,0,35,34,0,1,31,139
Atacama,116404,596,121,717,115264,50400,1519,1741,0,17,14,3,0,16,98
Coquimbo,210327,1646,302,1948,207497,62338,1999,9402,0,49,47,0,2,47,154
Valparaíso,490064,5218,1234,6452,481198,144263,3195,50211,0,161,146,2,13,155,495
Metropolitana,1956488,24624,6210,30834,1916708,392696,27189,161605,2,563,424,33,106,422,1908
O’Higgins,220520,2244,577,2821,216642,69142,1430,14800,0,61,47,2,12,52,249
Maule,345337,2835,509,3344,340144,108558,4526,10642,0,84,65,5,14,62,261
Ñuble,157474,1123,201,1324,155184,54098,1691,10181,0,44,39,0,5,40,165
Biobío,508421,4120,696,4816,500759,121251,4121,35894,0,178,135,1,42,135,554
Araucanía,292517,2334,583,2917,288024,56536,4314,11319,0,44,29,4,11,32,168
Los Ríos,147372,1171,235,1406,144982,45208,1722,6034,0,55,43,2,10,51,159
Los Lagos,241873,2189,380,2569,237829,38295,4274,16328,0,45,29,6,10,32,203
Aysén,36159,194,27,221,35737,14099,2260,1794,0,12,6,1,5,10,43
Magallanes,67428,667,106,773,66229,11566,2733,3289,0,4,3,0,1,3,31
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5166328,52425,11750,64175,5076545,1254850,65402,353886,3,1372,1075,62,235,1103,4705
