Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80234,736,113,849,78802,25586,1419,3438,0,3,3,0,0,2,6
Tarapacá,114777,1041,99,1140,113096,30105,934,10389,0,2,2,0,0,2,7
Antofagasta,186385,1652,189,1841,183522,34114,2462,6818,0,2,2,0,0,1,3
Atacama,120829,600,98,698,119600,54000,1958,1742,0,0,0,0,0,0,4
Coquimbo,214337,1646,240,1886,211276,65610,2447,9400,0,1,0,0,1,0,1
Valparaíso,504551,5254,1013,6267,495022,154890,3754,50212,0,0,0,0,0,0,5
Metropolitana,2006095,24831,4546,29377,1964324,422140,31557,161617,0,5,1,0,4,1,27
O’Higgins,227148,2260,433,2693,223060,73916,1684,14808,0,0,0,0,0,0,1
Maule,352410,2826,416,3242,346717,112971,4776,10641,0,0,0,0,0,0,0
Ñuble,162133,1124,160,1284,159614,57959,2075,10181,0,1,1,0,0,1,3
Biobío,519589,4090,567,4657,511485,128226,4871,35888,0,0,0,0,0,0,2
Araucanía,297802,2366,471,2837,292718,59920,4732,11314,0,0,0,0,0,0,1
Los Ríos,150117,1189,211,1400,147536,47563,1911,6033,0,0,0,0,0,0,0
Los Lagos,245557,2209,269,2478,241153,40220,4473,16327,0,0,0,0,0,0,1
Aysén,37345,195,24,219,36914,14903,2686,1794,0,1,0,0,1,1,1
Magallanes,68813,649,57,706,67467,12434,3150,3288,0,0,0,0,0,0,0
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288164,52668,8907,61575,5192347,1334557,74889,353890,0,15,9,0,6,8,62
