Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,59951,675,141,816,58061,14118,639,3441,0,127,80,44,3,87,967
Tarapacá,84272,975,118,1093,82079,11780,391,10395,0,160,73,51,36,95,990
Antofagasta,136556,1495,287,1782,132600,14572,911,6823,1,227,142,55,30,97,2007
Atacama,79026,491,115,606,76341,24245,428,1745,0,291,153,25,113,227,2040
Coquimbo,150626,1422,293,1715,145896,30983,604,9391,3,413,286,98,29,215,2901
Valparaíso,371751,4544,1218,5762,361671,83701,1371,50212,0,498,378,32,88,261,4250
Metropolitana,1591306,22671,6115,28786,1549674,252904,13307,161555,8,1213,715,145,353,463,12565
O’Higgins,170741,1996,568,2564,166055,42145,665,14804,0,246,192,29,25,111,2064
Maule,263135,2466,499,2965,258027,71558,1447,10643,0,235,212,19,4,95,1787
Ñuble,111853,933,192,1125,109400,29967,517,10182,0,168,123,16,29,88,1130
Biobío,388965,3665,679,4344,379896,68234,1607,35901,1,460,320,49,91,177,4105
Araucanía,229096,2022,571,2593,224615,37720,1213,11312,0,237,86,15,136,54,1557
Los Ríos,112876,1004,228,1232,110498,23979,668,6034,0,114,62,3,49,57,914
Los Lagos,202615,1971,373,2344,198920,26001,2852,16326,1,136,71,36,29,31,919
Aysén,26976,160,27,187,26451,8603,822,1795,0,60,26,10,24,31,278
Magallanes,55591,611,104,715,54293,6594,1378,3292,0,73,37,0,36,28,449
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4035379,47101,11530,58631,3934519,747104,28820,353851,14,4658,2956,627,1075,2117,38923
