Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55353,669,140,809,54434,11634,494,3439,0,8,5,2,1,5,65
Tarapacá,79500,968,118,1086,78291,9698,322,10393,0,14,5,4,5,5,88
Antofagasta,122689,1469,285,1754,120569,10249,641,6824,0,26,12,12,2,6,318
Atacama,65851,469,113,582,65088,16024,268,1744,0,19,12,5,2,13,200
Coquimbo,126357,1376,289,1665,124235,19853,441,9381,0,64,37,9,18,22,460
Valparaíso,305930,4360,1201,5561,299518,59444,950,50210,2,180,115,17,48,69,1195
Metropolitana,1357510,22142,6058,28200,1326046,193414,9413,161552,6,572,333,66,173,184,4606
O’Higgins,149810,1944,562,2506,147009,31991,491,14801,0,56,41,7,8,18,427
Maule,239070,2395,498,2893,235493,61475,760,10643,3,65,57,8,0,32,640
Ñuble,100073,909,189,1098,98610,24208,389,10182,1,54,36,2,16,22,309
Biobío,352676,3580,675,4255,347310,57123,1238,35947,0,100,54,15,31,29,931
Araucanía,215637,1986,570,2556,212717,34734,1002,11318,0,67,37,6,24,18,345
Los Ríos,105918,990,228,1218,104482,21088,534,6036,0,18,8,1,9,6,156
Los Lagos,195076,1940,366,2306,192412,24362,2627,16330,1,27,7,6,14,6,180
Aysén,24957,157,27,184,24674,7461,683,1794,0,8,3,5,0,4,67
Magallanes,51527,598,103,701,50561,5210,1117,3294,0,22,12,1,9,5,192
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3547977,45952,11424,57376,3481491,587968,21370,353888,13,1300,774,166,360,444,10179
