Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,67439,692,142,834,65176,18162,941,3441,0,171,81,80,10,97,1289
Tarapacá,94890,990,118,1108,91377,17658,532,10395,0,349,160,113,76,175,2267
Antofagasta,154593,1538,292,1830,149530,21079,1227,6821,1,402,209,113,80,129,3014
Atacama,92707,533,116,649,90104,32987,632,1745,0,178,65,29,84,119,1883
Coquimbo,170581,1476,297,1773,165402,40232,827,9390,0,527,323,111,93,174,3208
Valparaíso,400446,4729,1222,5951,389909,95166,1654,50206,0,640,373,36,231,254,4246
Metropolitana,1666538,23106,6146,29252,1625035,272362,15076,161559,5,1822,917,192,713,429,10964
O’Higgins,183656,2050,572,2622,178666,49281,790,14800,1,321,194,21,106,118,2205
Maule,280867,2529,504,3033,273831,78890,2119,10641,0,546,351,177,18,195,3486
Ñuble,120811,967,194,1161,117807,34561,649,10184,0,292,174,17,101,119,1571
Biobío,416171,3734,684,4418,405848,78035,1955,35908,1,745,431,104,210,255,5055
Araucanía,244301,2067,574,2641,238480,41594,1550,11313,1,600,250,98,252,119,2710
Los Ríos,120656,1036,229,1265,117354,28013,807,6035,0,294,160,13,121,154,1739
Los Lagos,212557,2001,374,2375,207778,28753,3160,16331,1,268,97,66,105,38,1845
Aysén,29108,163,27,190,28486,9700,1028,1794,0,57,28,15,14,38,361
Magallanes,59096,627,104,731,57803,7754,1616,3291,0,44,24,3,17,17,392
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4314459,48238,11597,59835,4202627,854227,34563,353854,10,7256,3837,1188,2231,2430,46235
